gesture,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
COME,0.40719422698020935,0.6811589002609253,0.39640897512435913,0.6341847777366638,0.39861947298049927,0.5865182280540466,0.4018517732620239,0.5502989292144775,0.40074771642684937,0.5203671455383301,0.4172753095626831,0.5953951478004456,0.4485481083393097,0.5591240525245667,0.46908992528915405,0.5398516058921814,0.4858519732952118,0.5273059010505676,0.43290460109710693,0.6219198107719421,0.46691837906837463,0.5825037956237793,0.48819124698638916,0.5579144954681396,0.5034405589103699,0.5399941205978394,0.44564729928970337,0.6441544890403748,0.4756110906600952,0.6043577194213867,0.4942607581615448,0.5803511738777161,0.5072245597839355,0.5627710223197937,0.45465901494026184,0.6615318655967712,0.4777437448501587,0.6266167759895325,0.491763710975647,0.6060044765472412,0.503042459487915,0.5900526642799377,0.6936758160591125,0.5451068878173828,0.7116178870201111,0.5279541015625,0.7266058921813965,0.5004438161849976,0.7360698580741882,0.47268155217170715,0.7428024411201477,0.4470342993736267,0.7346441745758057,0.5050616264343262,0.7500033378601074,0.45716315507888794,0.7580638527870178,0.42635807394981384,0.7629948258399963,0.3998772203922272,0.7279289960861206,0.5082142353057861,0.7416752576828003,0.45500752329826355,0.745652437210083,0.41919487714767456,0.7468966841697693,0.39020752906799316,0.7169938683509827,0.5107892751693726,0.7288320064544678,0.46523353457450867,0.7323766946792603,0.43331488966941833,0.7338923215866089,0.4067881405353546,0.7040532231330872,0.5116853713989258,0.7113646268844604,0.48388105630874634,0.7148903608322144,0.4638361632823944,0.7160572409629822,0.4456480145454407
COME,0.5012810826301575,0.6613541841506958,0.4902896285057068,0.6323367953300476,0.48832955956459045,0.6042550802230835,0.48968350887298584,0.5807608366012573,0.49084749817848206,0.5579540133476257,0.5162352919578552,0.6127145886421204,0.5296093225479126,0.5924828052520752,0.5394166707992554,0.5779933333396912,0.5479874014854431,0.5668451189994812,0.5286182165145874,0.6236660480499268,0.5447938442230225,0.5976340770721436,0.5563437342643738,0.5781586170196533,0.5663896799087524,0.5617771744728088,0.5361554622650146,0.6322572231292725,0.5511715412139893,0.6072608232498169,0.5618138909339905,0.589301586151123,0.570418119430542,0.5739395618438721,0.5402369499206543,0.6389666199684143,0.5527049899101257,0.6203938722610474,0.5610912442207336,0.6050450801849365,0.5682839155197144,0.590095043182373,0.6824083924293518,0.5768606662750244,0.7004885077476501,0.5664939284324646,0.7145681977272034,0.5484364628791809,0.7242892384529114,0.5280585885047913,0.7325208783149719,0.5093781352043152,0.7221938371658325,0.5630702376365662,0.7398637533187866,0.5314471125602722,0.749915361404419,0.5117264986038208,0.7576285004615784,0.49488887190818787,0.71491539478302,0.5640044808387756,0.7339426875114441,0.5306647419929504,0.7446544766426086,0.5076169967651367,0.7532946467399597,0.48927396535873413,0.703393280506134,0.5621801614761353,0.7200576663017273,0.5328356623649597,0.7300053238868713,0.5121126770973206,0.7388020157814026,0.4953799843788147,0.6898255944252014,0.5570712685585022,0.6984622478485107,0.5361340045928955,0.7043549418449402,0.5219523310661316,0.7093281745910645,0.5096123814582825
CONGRATULATIONS,0.35586050152778625,0.730254590511322,0.368281751871109,0.706659734249115,0.4027627110481262,0.6970145106315613,0.4396176338195801,0.6941577196121216,0.470874547958374,0.6883746981620789,0.4255139231681824,0.7548680901527405,0.48762238025665283,0.7510045766830444,0.5279908180236816,0.7439979910850525,0.5572855472564697,0.7344693541526794,0.4334073066711426,0.7701436281204224,0.4965708553791046,0.7669191956520081,0.5373002290725708,0.7564610242843628,0.5656840801239014,0.7439514398574829,0.4393030107021332,0.776970386505127,0.498636394739151,0.7765367031097412,0.5355387926101685,0.7662912011146545,0.5603277087211609,0.7543073892593384,0.443251371383667,0.7783561944961548,0.4905448853969574,0.7788963913917542,0.5213127732276917,0.7729552984237671,0.5442997217178345,0.7658437490463257,0.8071955442428589,0.5356348752975464,0.8025332689285278,0.4958481192588806,0.8135679364204407,0.4610479474067688,0.8175546526908875,0.428268164396286,0.8178086280822754,0.39255625009536743,0.8513782024383545,0.4809834361076355,0.8525007367134094,0.48465442657470703,0.8311767578125,0.4878602623939514,0.8179229497909546,0.4905838072299957,0.8506192564964294,0.5060776472091675,0.8372004628181458,0.513817548751831,0.8199179768562317,0.5188839435577393,0.8128681182861328,0.5230254530906677,0.8434029817581177,0.5301163196563721,0.8300013542175293,0.5397196412086487,0.8232500553131104,0.545978307723999,0.8200940489768982,0.5509874820709229,0.8324196934700012,0.5506776571273804,0.8216846585273743,0.5616084337234497,0.812747061252594,0.5668085217475891,0.806541919708252,0.5698076486587524
CONGRATULATIONS,0.41817349195480347,0.8669798970222473,0.46255606412887573,0.8390072584152222,0.5191897749900818,0.8350678086280823,0.5641727447509766,0.8426857590675354,0.599482536315918,0.8421915173530579,0.5201871991157532,0.8750318288803101,0.5816748738288879,0.8875484466552734,0.6172550916671753,0.8893823027610779,0.6440514922142029,0.8887758851051331,0.5086336135864258,0.8999210000038147,0.5746074318885803,0.913125216960907,0.6145915985107422,0.914071798324585,0.6429394483566284,0.9114373922348022,0.49710527062416077,0.9174368977546692,0.558933436870575,0.9298723936080933,0.598051905632019,0.9285305142402649,0.624781608581543,0.9235062003135681,0.48569124937057495,0.9277737140655518,0.5369752049446106,0.9378149509429932,0.568747341632843,0.9355490803718567,0.5923405885696411,0.93017578125,0.711879551410675,0.7052107453346252,0.7177317142486572,0.678616464138031,0.7194542288780212,0.6536007523536682,0.7130984663963318,0.6371268033981323,0.7008568644523621,0.6224769949913025,0.741294801235199,0.6769786477088928,0.7345730066299438,0.6547969579696655,0.714335560798645,0.6333518028259277,0.6928495168685913,0.6144392490386963,0.7243657112121582,0.7046366930007935,0.6684440970420837,0.6890729069709778,0.6282544136047363,0.6759364008903503,0.5969741940498352,0.6639636754989624,0.7017736434936523,0.7273973822593689,0.6453554034233093,0.7128738760948181,0.6091354489326477,0.700264036655426,0.5836588740348816,0.6886638402938843,0.676925003528595,0.7453615069389343,0.6317102909088135,0.7325633764266968,0.602501392364502,0.7200059294700623,0.5824764370918274,0.7071757912635803
CONGRATULATIONS,0.5535697937011719,0.6027536988258362,0.5516420602798462,0.5681127905845642,0.5428898930549622,0.5293347835540771,0.5345233678817749,0.5012122392654419,0.5295669436454773,0.4782789349555969,0.5449727177619934,0.5412611961364746,0.5252593755722046,0.5213229656219482,0.5134204030036926,0.5110295414924622,0.5050614476203918,0.5047362446784973,0.5389715433120728,0.5619669556617737,0.5184969305992126,0.5401185750961304,0.5064678192138672,0.5254174470901489,0.4981893002986908,0.5147812366485596,0.5328965783119202,0.5832626223564148,0.5148627161979675,0.564316987991333,0.5039806962013245,0.5493364334106445,0.4967620074748993,0.5374014377593994,0.5275018215179443,0.6034349203109741,0.5144964456558228,0.590603232383728,0.5057763457298279,0.5806909799575806,0.4991464614868164,0.5717858076095581,0.4662850797176361,0.9269829392433167,0.48212555050849915,0.9404386281967163,0.4934076964855194,0.966028094291687,0.4993108808994293,0.9884473085403442,0.5012438297271729,1.0037662982940674,0.49566495418548584,0.9798101782798767,0.49697476625442505,1.0126228332519531,0.4958087205886841,1.0323045253753662,0.4946656823158264,1.0459356307983398,0.48521751165390015,0.98331618309021,0.486613929271698,1.0188002586364746,0.4854038953781128,1.0369013547897339,0.4844619035720825,1.050750494003296,0.47362250089645386,0.9851014018058777,0.4749486446380615,1.0175049304962158,0.473556786775589,1.0350524187088013,0.4724987745285034,1.0482189655303955,0.46184802055358887,0.9850264191627502,0.4630407392978668,1.0132195949554443,0.46228522062301636,1.0271010398864746,0.46106669306755066,1.038848876953125
CRYING,0.46418824791908264,0.8485352396965027,0.47971978783607483,0.8636234998703003,0.4874756634235382,0.8931077718734741,0.4870929718017578,0.9195016622543335,0.48460227251052856,0.9386403560638428,0.48929062485694885,0.8991714119911194,0.4919486939907074,0.9431700706481934,0.4921256899833679,0.9697033166885376,0.49208423495292664,0.987841784954071,0.4780105948448181,0.8996261358261108,0.4797752797603607,0.948490560054779,0.48135021328926086,0.9777174592018127,0.4827733337879181,0.9985199570655823,0.4660227298736572,0.89842289686203,0.4675087332725525,0.9456073045730591,0.46934089064598083,0.9736123085021973,0.47161397337913513,0.9934336543083191,0.454406201839447,0.8952596187591553,0.45482581853866577,0.9287987947463989,0.4561210572719574,0.9488475322723389,0.4578200578689575,0.9643537998199463,0.5048134922981262,0.28708502650260925,0.48548269271850586,0.26277294754981995,0.47504091262817383,0.23429015278816223,0.46852704882621765,0.2131401151418686,0.46751996874809265,0.19726239144802094,0.4973769187927246,0.188813254237175,0.4735995829105377,0.18325288593769073,0.46987804770469666,0.2060459703207016,0.473382830619812,0.22065265476703644,0.5036375522613525,0.18769550323486328,0.4747364819049835,0.19005200266838074,0.47268590331077576,0.2137427031993866,0.4795929789543152,0.22360330820083618,0.5077268481254578,0.19374270737171173,0.478678435087204,0.1993282586336136,0.4779355823993683,0.2235567718744278,0.485326886177063,0.23232173919677734,0.5100767612457275,0.20594118535518646,0.4855039119720459,0.21153385937213898,0.4834538996219635,0.22962145507335663,0.4895343780517578,0.237357035279274
CRYING,0.4516229033470154,0.6556081771850586,0.4781458079814911,0.6361911296844482,0.5170882940292358,0.6321355700492859,0.5479119420051575,0.6358152627944946,0.5771133899688721,0.6370381116867065,0.5388368368148804,0.6791899800300598,0.5867365002632141,0.6913080811500549,0.6208165884017944,0.6937134265899658,0.6479523181915283,0.6924651861190796,0.5345010757446289,0.6924356818199158,0.5802474021911621,0.7047039270401001,0.6157194972038269,0.7040854692459106,0.6440856456756592,0.6994225382804871,0.528355598449707,0.7010574340820312,0.5706050395965576,0.7135857939720154,0.6033345460891724,0.7128954529762268,0.6273247003555298,0.7083333730697632,0.5191649198532104,0.7064171433448792,0.554859459400177,0.717513382434845,0.5812944173812866,0.7183733582496643,0.6021474599838257,0.7158023118972778,0.6526696085929871,0.30904075503349304,0.6100271940231323,0.2828310430049896,0.5861483216285706,0.25366103649139404,0.5712332129478455,0.2306397259235382,0.5587425231933594,0.21158896386623383,0.6561017632484436,0.20431897044181824,0.5996984839439392,0.19600629806518555,0.5709542632102966,0.2118137925863266,0.5605325698852539,0.22806203365325928,0.6710600256919861,0.2102767676115036,0.6043644547462463,0.2053154706954956,0.5785914659500122,0.22363217175006866,0.5747495889663696,0.23979292809963226,0.6770476698875427,0.2234872728586197,0.6126903891563416,0.22096839547157288,0.5898090600967407,0.23716361820697784,0.5855371952056885,0.2506432831287384,0.6759124398231506,0.24299302697181702,0.6232592463493347,0.23782862722873688,0.6004483699798584,0.2495572865009308,0.5940585732460022,0.25999903678894043
CRYING,0.40375614166259766,0.7629249691963196,0.44857722520828247,0.7373550534248352,0.501962423324585,0.7357189655303955,0.5451398491859436,0.7445913553237915,0.5798157453536987,0.7439462542533875,0.49468812346458435,0.7686149477958679,0.5546867847442627,0.7848373651504517,0.5913323760032654,0.7903839349746704,0.6191700100898743,0.7921668887138367,0.48130667209625244,0.7944411039352417,0.54727703332901,0.8098013401031494,0.5875183939933777,0.812484622001648,0.6168585419654846,0.8105825781822205,0.47101521492004395,0.8142717480659485,0.5326036810874939,0.8287190794944763,0.5713360905647278,0.8289645910263062,0.5980011224746704,0.8245646953582764,0.4627162218093872,0.8270713090896606,0.5137725472450256,0.839539110660553,0.5461881160736084,0.8391530513763428,0.5708920955657959,0.8352817296981812,0.5989762544631958,0.3367224335670471,0.5497432351112366,0.32317474484443665,0.5091575384140015,0.29927319288253784,0.4894304871559143,0.28219154477119446,0.482404887676239,0.2701728343963623,0.5496450066566467,0.23249852657318115,0.49373123049736023,0.24750851094722748,0.48005250096321106,0.2749308943748474,0.4818263053894043,0.29546356201171875,0.576650857925415,0.2412232756614685,0.5133596658706665,0.2658844292163849,0.5058075189590454,0.2943461835384369,0.5158559679985046,0.3118882179260254,0.5946765542030334,0.2614648640155792,0.532616913318634,0.28695520758628845,0.5269564986228943,0.3080129027366638,0.5363453030586243,0.3179191052913666,0.6068102717399597,0.2880282998085022,0.5552880764007568,0.30644169449806213,0.548814058303833,0.3205150067806244,0.5565046072006226,0.3263469636440277
CRYING,0.40920063853263855,0.7219358682632446,0.4433932602405548,0.6854302287101746,0.48709729313850403,0.6662948131561279,0.5325865745544434,0.6621935963630676,0.5708234906196594,0.6607559323310852,0.511682391166687,0.7076248526573181,0.5909034013748169,0.7017194032669067,0.5887213349342346,0.68935227394104,0.5694946050643921,0.6854813694953918,0.5142526626586914,0.7375749945640564,0.5965895652770996,0.7290639877319336,0.5863129496574402,0.7149897813796997,0.5625794529914856,0.7117844223976135,0.5137332677841187,0.7611319422721863,0.5873355865478516,0.7535090446472168,0.5786440372467041,0.7399954199790955,0.5575815439224243,0.7369165420532227,0.5099331140518188,0.7783121466636658,0.5694422125816345,0.7739629149436951,0.5640900731086731,0.7624470591545105,0.5454798340797424,0.7581550478935242,0.6559645533561707,0.4310210347175598,0.6563910245895386,0.3934429883956909,0.6254299283027649,0.36080798506736755,0.5866973400115967,0.34656330943107605,0.5587892532348633,0.34608712792396545,0.6155561208724976,0.3431667685508728,0.5833131670951843,0.31442415714263916,0.5613000392913818,0.294786661863327,0.5478975176811218,0.2808140814304352,0.5949705243110657,0.36118289828300476,0.5292881727218628,0.34524303674697876,0.535891056060791,0.3557320535182953,0.5595599412918091,0.3657475411891937,0.5775365829467773,0.38500499725341797,0.5176650881767273,0.37090080976486206,0.5298837423324585,0.3818766176700592,0.5533335208892822,0.39049163460731506,0.5650105476379395,0.4104841947555542,0.5199417471885681,0.39716044068336487,0.5310807824134827,0.4044247567653656,0.5509401559829712,0.4103182554244995
DARE,0.21898172795772552,0.4738282561302185,0.23509079217910767,0.44539380073547363,0.2415190488100052,0.41265663504600525,0.24493640661239624,0.3854999244213104,0.24973352253437042,0.3642270863056183,0.23194091022014618,0.37628963589668274,0.24104411900043488,0.347817599773407,0.24422715604305267,0.3691679537296295,0.24079900979995728,0.3869064152240753,0.22434201836585999,0.37652239203453064,0.23500800132751465,0.3482593894004822,0.23894056677818298,0.37595900893211365,0.23529967665672302,0.39174675941467285,0.21563652157783508,0.38031214475631714,0.22772064805030823,0.3550966680049896,0.23162874579429626,0.3834131360054016,0.22669535875320435,0.39948391914367676,0.20594698190689087,0.38659727573394775,0.2193341851234436,0.36653098464012146,0.22365552186965942,0.3860510587692261,0.2194201946258545,0.3998602628707886,0.6926829814910889,0.5374196767807007,0.6709766387939453,0.5082312226295471,0.6601094603538513,0.4717930257320404,0.655407726764679,0.4437258839607239,0.6525182127952576,0.4216857850551605,0.6767575740814209,0.42518287897109985,0.6536357998847961,0.4281036853790283,0.6561403870582581,0.452718049287796,0.6641079783439636,0.45985761284828186,0.684953510761261,0.42894846200942993,0.6588136553764343,0.4407082200050354,0.6621188521385193,0.46432697772979736,0.6699386835098267,0.466203898191452,0.6912357807159424,0.44051483273506165,0.6677145957946777,0.4532064199447632,0.6699905395507812,0.4737454354763031,0.6767123937606812,0.47623810172080994,0.6964914798736572,0.45680752396583557,0.6774664521217346,0.4658193290233612,0.6773527264595032,0.4807216227054596,0.6825563311576843,0.4838305413722992
DARE,0.24156883358955383,0.5083409547805786,0.24950048327445984,0.4578551948070526,0.2571602463722229,0.41045859456062317,0.2590106427669525,0.3781548738479614,0.25604504346847534,0.35092079639434814,0.2558097541332245,0.3976055979728699,0.28276678919792175,0.4004961848258972,0.27821245789527893,0.41535231471061707,0.2680681049823761,0.4182569980621338,0.25274384021759033,0.4171868562698364,0.28214597702026367,0.42409777641296387,0.2761915326118469,0.4361666440963745,0.26671504974365234,0.4361884593963623,0.25123366713523865,0.4408450424671173,0.2777341604232788,0.44483524560928345,0.27259448170661926,0.4545699656009674,0.26364168524742126,0.45308998227119446,0.24993319809436798,0.4650460481643677,0.2709745764732361,0.4655936360359192,0.266801655292511,0.46951064467430115,0.2587350308895111,0.4669414460659027,0.676044225692749,0.6108667254447937,0.6594519019126892,0.5500969886779785,0.6549320816993713,0.4995063543319702,0.6539938449859619,0.46298789978027344,0.6549583673477173,0.4336254298686981,0.6717051863670349,0.4970615804195404,0.6562714576721191,0.4801279306411743,0.6464319229125977,0.4860522150993347,0.6426635980606079,0.4900059103965759,0.6786535978317261,0.5145054459571838,0.6596997380256653,0.49596744775772095,0.6450783610343933,0.5125552415847778,0.6386943459510803,0.5260334014892578,0.6830701231956482,0.534783124923706,0.6628873348236084,0.5190143585205078,0.6491848826408386,0.5318055152893066,0.6444423198699951,0.5442754626274109,0.6860626935958862,0.5581742525100708,0.6692834496498108,0.5463501811027527,0.6570035219192505,0.5508273243904114,0.6511797308921814,0.5563021302223206
DARE,0.25688186287879944,0.4360285997390747,0.25619494915008545,0.383078008890152,0.2625020742416382,0.32874488830566406,0.26317813992500305,0.2892623841762543,0.25356924533843994,0.262871116399765,0.27838483452796936,0.3143141567707062,0.31054845452308655,0.313615083694458,0.3052072525024414,0.33352136611938477,0.293616384267807,0.3396247625350952,0.28397852182388306,0.3356136977672577,0.3179464042186737,0.33994340896606445,0.31002500653266907,0.3569287657737732,0.2976350784301758,0.35995811223983765,0.2892995774745941,0.3628367483615875,0.31875163316726685,0.36405980587005615,0.3107568621635437,0.37906238436698914,0.29847100377082825,0.382794588804245,0.29380878806114197,0.3915700912475586,0.3170848488807678,0.38963958621025085,0.30935946106910706,0.4003358781337738,0.2982487976551056,0.4041496515274048,0.6601197123527527,0.4194905757904053,0.6555631160736084,0.3810284733772278,0.6479364633560181,0.3362768590450287,0.6493533849716187,0.3030446171760559,0.6582443118095398,0.2797083556652069,0.6302138566970825,0.32389459013938904,0.5983750224113464,0.3368294835090637,0.6024234294891357,0.3541509211063385,0.6122841835021973,0.35863324999809265,0.6286207437515259,0.3420450687408447,0.5950140357017517,0.3612574636936188,0.6028382778167725,0.37561652064323425,0.6145460605621338,0.37486201524734497,0.6265214085578918,0.3652956485748291,0.5977309942245483,0.3848704993724823,0.6072083711624146,0.39533552527427673,0.6188223958015442,0.3923678994178772,0.6244625449180603,0.38826480507850647,0.6037157773971558,0.4034334421157837,0.6118488907814026,0.41019001603126526,0.6215323805809021,0.40743038058280945
DARE,0.6949859857559204,0.5915447473526001,0.6785983443260193,0.5491987466812134,0.6683139801025391,0.5069593191146851,0.6635060906410217,0.47614166140556335,0.6636639833450317,0.44456833600997925,0.6842021942138672,0.5060247778892517,0.6562327742576599,0.5275256037712097,0.6605717539787292,0.5420897603034973,0.6695398092269897,0.5385727286338806,0.69342440366745,0.5302960276603699,0.6586399078369141,0.5513895750045776,0.6656072735786438,0.5600065588951111,0.6762262582778931,0.5536176562309265,0.6989877223968506,0.5558044910430908,0.665998637676239,0.5727893710136414,0.6731081008911133,0.5771116018295288,0.6833956837654114,0.5703544616699219,0.70244961977005,0.5794976949691772,0.6773208975791931,0.5915890336036682,0.6811642050743103,0.5927900671958923,0.6896288394927979,0.58636075258255,0.3328942358493805,0.5861589908599854,0.3512285351753235,0.5480796098709106,0.3694886863231659,0.5097358822822571,0.3769647777080536,0.47896379232406616,0.37894174456596375,0.4508281648159027,0.36054348945617676,0.5062764286994934,0.38940683007240295,0.5223953127861023,0.3830258548259735,0.5351070165634155,0.37338465452194214,0.5347667336463928,0.35269078612327576,0.5296276211738586,0.3851665258407593,0.5487159490585327,0.3776674270629883,0.5582178831100464,0.36803972721099854,0.555393397808075,0.3478218615055084,0.5556005835533142,0.3772601783275604,0.5723425149917603,0.370524138212204,0.5799171924591064,0.361225962638855,0.5756646394729614,0.3443445861339569,0.5809677243232727,0.36874040961265564,0.5919439196586609,0.36580559611320496,0.5966092944145203,0.35955655574798584,0.5941675305366516
DARE,0.36645206809043884,0.5987390875816345,0.4065474271774292,0.5636973977088928,0.4634924530982971,0.5434078574180603,0.508335292339325,0.5275698304176331,0.5263346433639526,0.504910409450531,0.4733148217201233,0.5702142119407654,0.5438916683197021,0.5695211291313171,0.5241397619247437,0.5672963261604309,0.49836263060569763,0.5681666731834412,0.4733697772026062,0.5983880162239075,0.5455171465873718,0.5958707928657532,0.5275022387504578,0.5930080413818359,0.5036700367927551,0.5936717391014099,0.47150951623916626,0.6241681575775146,0.5380557179450989,0.6211508512496948,0.5233185887336731,0.6176097989082336,0.498354434967041,0.6179331541061401,0.46801865100860596,0.6455579996109009,0.5216529369354248,0.6425198912620544,0.512579083442688,0.6388981342315674,0.49294883012771606,0.640677809715271,0.7235495448112488,0.5037732124328613,0.6891067028045654,0.48345082998275757,0.6277171969413757,0.47855842113494873,0.5760044455528259,0.4828766882419586,0.5431375503540039,0.48057204484939575,0.622294008731842,0.471923828125,0.5637670755386353,0.5051751136779785,0.577085018157959,0.5130688548088074,0.5973581075668335,0.5076549053192139,0.6388136744499207,0.4927549660205841,0.5798113346099854,0.5324508547782898,0.5965686440467834,0.5347250699996948,0.6152344346046448,0.523960292339325,0.658596932888031,0.5166806578636169,0.6053531765937805,0.5489243865013123,0.6198914647102356,0.548649251461029,0.637298583984375,0.5389774441719055,0.6809394955635071,0.5393402576446533,0.6379924416542053,0.5634720921516418,0.646483838558197,0.5625994801521301,0.6586425304412842,0.5554627180099487
DIFFERENCE,0.3076869249343872,0.5179897546768188,0.34938111901283264,0.5070540308952332,0.400185227394104,0.5051709413528442,0.44043201208114624,0.5189457535743713,0.4661615490913391,0.528491199016571,0.4006209075450897,0.46274545788764954,0.46721550822257996,0.4602321982383728,0.510004460811615,0.45749276876449585,0.5456537008285522,0.45321106910705566,0.38037222623825073,0.46960487961769104,0.4548172652721405,0.47219234704971313,0.5029389262199402,0.47666171193122864,0.5381892919540405,0.4811755120754242,0.361748605966568,0.48760169744491577,0.42504212260246277,0.5142343640327454,0.44321689009666443,0.5377948880195618,0.44951555132865906,0.5545628070831299,0.34609663486480713,0.5137931108474731,0.39998164772987366,0.5362640619277954,0.42583760619163513,0.5547674894332886,0.4415912926197052,0.5690469741821289,0.8001456260681152,0.47824999690055847,0.7668595910072327,0.48225781321525574,0.7236915230751038,0.48540666699409485,0.6938231587409973,0.49659040570259094,0.6749166250228882,0.5009704232215881,0.6915789842605591,0.44002389907836914,0.6406892538070679,0.4308326840400696,0.6047524809837341,0.4310786724090576,0.5740729570388794,0.43351098895072937,0.705070972442627,0.43955159187316895,0.6446051001548767,0.4414699375629425,0.6053887605667114,0.45409730076789856,0.5729413032531738,0.4653344750404358,0.7300817370414734,0.4457670748233795,0.6976810693740845,0.4718838930130005,0.7024696469306946,0.4884663224220276,0.7069401741027832,0.49612611532211304,0.7610751986503601,0.4570366144180298,0.7344104647636414,0.4812842607498169,0.7313071489334106,0.49460163712501526,0.7311065196990967,0.49986329674720764
DIFFERENCE,0.5877946019172668,0.57257080078125,0.5673905611038208,0.5692436695098877,0.5526411533355713,0.5577247142791748,0.5420704483985901,0.5480220913887024,0.5358747839927673,0.535480260848999,0.5521290302276611,0.504732608795166,0.5319594144821167,0.5074042677879333,0.5186606645584106,0.5126051306724548,0.5075559616088867,0.5179021954536438,0.5577074289321899,0.4924843907356262,0.5350044965744019,0.4779951572418213,0.519781768321991,0.48198917508125305,0.5081565976142883,0.48792895674705505,0.5653098821640015,0.4887827932834625,0.5409013628959656,0.4952385723590851,0.5402060747146606,0.5231915712356567,0.5438212156295776,0.5417771935462952,0.5732088088989258,0.49522656202316284,0.5539292693138123,0.5106644630432129,0.5527564883232117,0.5334234237670898,0.5568434000015259,0.5476013422012329,0.34187227487564087,0.5470196604728699,0.3636179566383362,0.5492153763771057,0.3787063658237457,0.5418119430541992,0.38908472657203674,0.5384129881858826,0.3962526023387909,0.5313750505447388,0.3758580982685089,0.47941917181015015,0.3990398049354553,0.49578359723091125,0.4130707085132599,0.50909423828125,0.4243693947792053,0.5189122557640076,0.37013524770736694,0.4785156548023224,0.39598092436790466,0.49856191873550415,0.39891672134399414,0.5148778557777405,0.39833343029022217,0.5226547718048096,0.36554738879203796,0.48715269565582275,0.3903055787086487,0.5128566026687622,0.38365739583969116,0.5308297276496887,0.3752266466617584,0.5347995758056641,0.3626072406768799,0.5018893480300903,0.3821922242641449,0.520412266254425,0.37856823205947876,0.5330503582954407,0.37154003977775574,0.5357871651649475
DIFFERENCE,0.25902196764945984,0.5228416919708252,0.25156310200691223,0.46508878469467163,0.24779608845710754,0.3964177966117859,0.24267585575580597,0.3514479100704193,0.22984488308429718,0.3250199258327484,0.26273706555366516,0.4110901951789856,0.2803833484649658,0.37915369868278503,0.28818386793136597,0.3697672188282013,0.2927008271217346,0.36591923236846924,0.27967846393585205,0.43463659286499023,0.3171859085559845,0.39611929655075073,0.3407871425151825,0.3703917860984802,0.35740405321121216,0.35636767745018005,0.29473185539245605,0.4587307870388031,0.3165157437324524,0.42399802803993225,0.31029829382896423,0.42780962586402893,0.3020764887332916,0.4363861382007599,0.30794432759284973,0.48111405968666077,0.31864380836486816,0.44702285528182983,0.31230804324150085,0.4467146694660187,0.3045386075973511,0.45150959491729736,0.6560781002044678,0.5287368297576904,0.6579484939575195,0.46981126070022583,0.6547778248786926,0.4007948637008667,0.6596940159797668,0.35159310698509216,0.6731360554695129,0.31780651211738586,0.6403566002845764,0.40955623984336853,0.6181891560554504,0.37044548988342285,0.605080783367157,0.3499149978160858,0.593905508518219,0.3328850269317627,0.6290491223335266,0.43854832649230957,0.5840341448783875,0.4061853587627411,0.5581918358802795,0.38884246349334717,0.5395358800888062,0.3781065046787262,0.6176050901412964,0.4722122251987457,0.5862002372741699,0.446138858795166,0.5971526503562927,0.4561348557472229,0.6095359325408936,0.4682616591453552,0.6078965067863464,0.5039966106414795,0.583510160446167,0.47825947403907776,0.5922176837921143,0.484414666891098,0.6039409637451172,0.4913119673728943
DIFFERENCE,0.4221454858779907,0.6387889981269836,0.43910977244377136,0.6430737972259521,0.4549931585788727,0.6380822062492371,0.4660971760749817,0.6367966532707214,0.4760870039463043,0.6363151669502258,0.4576014578342438,0.5848530530929565,0.4748460650444031,0.5868656635284424,0.48629581928253174,0.5924901366233826,0.49591848254203796,0.5968594551086426,0.4497060775756836,0.5787397623062134,0.4698502719402313,0.577670156955719,0.4838791489601135,0.5864741206169128,0.4942943751811981,0.5942419171333313,0.4401867985725403,0.5812190175056458,0.4592767059803009,0.5946837663650513,0.46210190653800964,0.6185494661331177,0.46070417761802673,0.6355890035629272,0.4311661124229431,0.5921098589897156,0.4460417926311493,0.6046696901321411,0.450162410736084,0.6202647686004639,0.4499528408050537,0.6309633851051331,0.6082055568695068,0.629362165927887,0.5833622217178345,0.6238792538642883,0.5656846165657043,0.609584391117096,0.555136501789093,0.5990288853645325,0.5471584796905518,0.5939152836799622,0.5638128519058228,0.5598416924476624,0.5417548418045044,0.5564001202583313,0.5274726748466492,0.5633262395858765,0.5177143216133118,0.5693702101707458,0.5695514678955078,0.5578017234802246,0.5424346923828125,0.5636967420578003,0.5275894999504089,0.5778632164001465,0.5193385481834412,0.5891955494880676,0.5759176015853882,0.5661627054214478,0.5516554117202759,0.5995374321937561,0.552711546421051,0.6240905523300171,0.5590247511863708,0.6351070404052734,0.5821958780288696,0.5812753438949585,0.5636031031608582,0.6144642233848572,0.5650338530540466,0.6323302388191223,0.5721098780632019,0.6393222808837891
